-19.76 59.91 -0.0558
-18.35 68.0344 -0.0524
-16.94 74.7746 -0.0487
-15.53 80.4791 -0.0444
-14.12 85.3558 -0.0394
-12.71 89.54 -0.0344
-11.29 93.1486 -0.0294
-9.88 96.1982 -0.0244
-8.47 98.7654 -0.0188
-7.06 100.887 -0.0132
-5.65 102.591 -0.0078
-4.24 103.897 -0.0026
-2.82 104.826 0.0024
-1.41 105.375 0.0074
0 105.558 0.0124
1.41 105.375 0.0172
2.82 104.826 0.0214
4.24 103.897 0.0252
5.65 102.591 0.0288
7.06 100.887 0.0326
8.47 98.7654 0.0362
9.88 96.1982 0.0391
11.29 93.1486 0.0414
12.71 89.54 0.0436
14.12 85.3558 0.0457
15.53 80.4791 0.0472
16.94 74.7746 0.048
18.35 68.0344 0.0484
19.76 59.91 0.0489
21.18 49.645 0.0487
22.59 35.6479 0.048
24 0 0.0467
22.59 -35.6479 0.045
21.18 -49.645 0.0432
19.76 -59.91 0.0407
18.35 -68.0344 0.038
16.94 -74.7746 0.0351
15.53 -80.4791 0.0317
14.12 -85.3558 0.0279
12.71 -89.54 0.0237
11.29 -93.1486 0.0193
9.88 -96.1982 0.0147
8.47 -98.7654 0.0097
7.06 -100.887 0.0045
5.65 -102.591 -0.0005
4.24 -103.897 -0.0052
2.82 -104.826 -0.0099
1.41 -105.375 -0.015
0 -105.558 -0.0203
-1.41 -105.375 -0.0256
-2.82 -104.826 -0.0307
-4.24 -103.897 -0.0354
-5.65 -102.591 -0.0402
-7.06 -100.887 -0.0452
-8.47 -98.7654 -0.0499
-9.88 -96.1982 -0.0538
-11.29 -93.1486 -0.0569
-12.71 -89.54 -0.0596
-14.12 -85.3558 -0.0625
-15.53 -80.4791 -0.0649
-16.94 -74.7746 -0.0664
-18.35 -68.0344 -0.0672
-19.76 -59.91 -0.0678
-21.18 -49.645 -0.068
-22.59 -35.6479 -0.0671
-24 -0 -0.0659
-24 -0 -0.0636
