       0     0.000481888    8.56299e-005     0.000681696        0.128985       0.0548406
       1     0.000474929     0.000247524     0.000684204        0.251814        0.107711
       2     0.000473025     0.000383425     0.000689162        0.357396        0.149841
       3     0.000473436     0.000487017     0.000693708        0.442873        0.181612
       4     0.000473538     0.000569573     0.000695279        0.509265           0.205
       5     0.000472231     0.000635217     0.000693682        0.559285        0.221088
       6      0.00046997     0.000686112     0.000690267        0.595309        0.230973
       7     0.000473771     0.000722726     0.000691588        0.619505        0.235592
       8     0.000480609     0.000746681     0.000704904         0.63377        0.235897
       9     0.000489353     0.000759514     0.000719269        0.639606        0.232609
      10     0.000508926     0.000762891     0.000748041         0.63826        0.226363
      11      0.00054444     0.000759387     0.000796562        0.630806        0.217769
      12     0.000577458     0.000749897     0.000843336        0.618185        0.207446
      13      0.00060543     0.000736669     0.000882761        0.601304         0.19601
      14     0.000626084     0.000725596     0.000912942        0.581496        0.184503
      15     0.000635953     0.000720331     0.000926591        0.560067         0.17353
      16     0.000632486     0.000724628     0.000919428        0.538651        0.164444
      17     0.000623077     0.000745075     0.000904798        0.518558        0.157732
      18     0.000618775     0.000767575     0.000898124        0.500171        0.153285
      19     0.000614008      0.00079559     0.000891979        0.483976        0.150805
      20      0.00060754     0.000818295     0.000882648        0.470854        0.149899
      21     0.000610265      0.00083222      0.00088649        0.461542        0.149888
      22     0.000616625     0.000835767     0.000894449        0.456067        0.150051
      23     0.000629374     0.000829192     0.000911161        0.454209        0.149994
      24     0.000643614       0.0008163     0.000930544        0.455526        0.149302
      25     0.000653507     0.000800495     0.000944945        0.459539        0.147971
      26     0.000657422     0.000790567     0.000950105        0.465738        0.146112
      27     0.000656049     0.000792089     0.000947019        0.473469        0.143888
      28     0.000649299     0.000801104     0.000936342        0.481795        0.141503
      29     0.000640172     0.000809964     0.000923939        0.489822        0.139149
      30     0.000634316     0.000819567      0.00091576        0.497085        0.137181
      31     0.000627911      0.00082677     0.000906082        0.503393        0.135876
      32     0.000625199     0.000829295     0.000903163        0.508507        0.135264
      33     0.000623914     0.000825719     0.000901627        0.512221        0.135338
      34     0.000622697     0.000817851     0.000900651        0.514386        0.135965
      35     0.000622133     0.000811822     0.000901232        0.514909         0.13688
      36     0.000622183     0.000808213     0.000901371        0.513775        0.137731
      37     0.000622493     0.000805688     0.000900728        0.511116         0.13824
      38     0.000621793     0.000804576      0.00089842        0.507189        0.138155
      39     0.000619678     0.000802643     0.000893131        0.502346        0.137333
      40     0.000615464     0.000797824     0.000886659        0.496989         0.13575
      41     0.000610826     0.000789313     0.000880289        0.491494        0.133521
      42     0.000604137     0.000780107     0.000871284        0.486185        0.130844
      43     0.000598068     0.000775672     0.000862696        0.481348        0.127972
      44     0.000593021     0.000777836     0.000855209        0.477206        0.125201
      45     0.000588318      0.00078111     0.000848021         0.47388        0.122742
      46     0.000581168     0.000783568     0.000837731        0.471435        0.120771
      47      0.00057424     0.000784941     0.000827643        0.469908        0.119416
      48     0.000571435     0.000784548     0.000823147        0.469263        0.118685
      49     0.000569965     0.000782717     0.000820627        0.469406        0.118506
      50     0.000567509     0.000777375     0.000817414        0.470191        0.118735
      51     0.000565647     0.000770621     0.000814427         0.47145        0.119192
      52      0.00056329     0.000765289     0.000811193        0.472972        0.119664
      53     0.000561316     0.000761977     0.000807966        0.474565         0.11996
      54     0.000559676     0.000760505     0.000805271        0.476078         0.11996
      55     0.000556863     0.000758522     0.000801091        0.477378        0.119606
      56      0.00055538     0.000757842     0.000799985        0.478391        0.118898
      57     0.000553947     0.000759627     0.000797345         0.47908        0.117906
      58     0.000551241     0.000761302     0.000792901        0.479438        0.116731
      59     0.000547428     0.000763021     0.000786918        0.479488        0.115501
      60     0.000541493     0.000763119     0.000778149        0.479251        0.114336
      61     0.000536029     0.000761092     0.000769846        0.478759        0.113327
      62     0.000532306     0.000758135     0.000764044         0.47805        0.112531
      63     0.000530315     0.000754773     0.000761766        0.477168        0.111971
      64      0.00052983     0.000751193      0.00076118        0.476147        0.111627
      65     0.000529529     0.000747954     0.000761152        0.475026         0.11144
      66     0.000531179     0.000746669     0.000763444        0.473831        0.111324
      67     0.000531752     0.000746692     0.000763688        0.472592        0.111178
      68     0.000528821     0.000746397     0.000759222        0.471336        0.110918
      69     0.000524846     0.000744572      0.00075364        0.470093        0.110482
      70     0.000520624     0.000742036     0.000747555        0.468902        0.109853
      71     0.000515869     0.000738659     0.000740774        0.467796         0.10905
      72     0.000510078     0.000734444     0.000732543        0.466806        0.108119
      73     0.000506389     0.000730869     0.000727295        0.465954        0.107126
      74     0.000503647     0.000728653     0.000723073        0.465251        0.106138
      75     0.000501145     0.000726814     0.000719103        0.464702        0.105219
      76     0.000499732     0.000724794     0.000716948        0.464301        0.104421
      77     0.000498195     0.000722898     0.000714879        0.464035        0.103777
