       0     0.000456093     8.17148e-05     0.000645709        0.107744        0.054962
       1     0.000451193     0.000237204     0.000651779        0.210906         0.10904
       2     0.000447622     0.000369859     0.000654252        0.300954        0.153504
       3     0.000448779     0.000471175     0.000659892        0.374774        0.187379
       4     0.000449833     0.000551898     0.000662244        0.432432        0.211972
       5     0.000449778     0.000614964     0.000661702        0.475665        0.228042
       6     0.000449266     0.000663268     0.000658671         0.50614        0.236746
       7     0.000454886     0.000698063     0.000666912        0.525836        0.239649
       8     0.000461604     0.000719986     0.000680452        0.536482        0.237937
       9     0.000473012     0.000730322     0.000699033        0.539517        0.232533
      10     0.000501345     0.000730837     0.000739225        0.536169        0.224224
      11      0.00054033     0.000723634     0.000792772        0.527503        0.213746
      12     0.000574025     0.000712074     0.000840459        0.514401        0.201839
      13     0.000600143     0.000700098     0.000876906        0.497848        0.189677
      14     0.000616806     0.000692343     0.000901063        0.478972        0.177735
      15     0.000619729     0.000690084     0.000903558        0.459086        0.167647
      16     0.000612211     0.000702403      0.00089076        0.439976        0.160032
      17     0.000603802     0.000725503     0.000878546        0.422456        0.154938
      18     0.000602078     0.000756262     0.000877678        0.406622        0.152003
      19     0.000593934      0.00078536     0.000866053         0.39314        0.150873
      20     0.000586689     0.000806891     0.000855083        0.382921        0.150885
      21     0.000591112     0.000817962     0.000860814        0.376268        0.151268
      22     0.000602815     0.000817368     0.000876053        0.373102        0.151476
      23     0.000620407     0.000807223     0.000899771         0.37312        0.151004
      24     0.000638786     0.000790575     0.000926241        0.375903         0.14982
      25     0.000647659     0.000773963     0.000938717        0.381071        0.147972
      26     0.000649368     0.000767597     0.000940406        0.388129        0.145665
      27     0.000645026     0.000774105     0.000933046        0.396253        0.143153
      28     0.000635532     0.000783953     0.000919158        0.404495        0.140649
      29     0.000626634     0.000795957     0.000907471         0.41217        0.138501
      30     0.000619378      0.00080904     0.000896591        0.418976        0.137074
      31     0.000614686     0.000817536     0.000889764        0.424685         0.13643
      32     0.000615803     0.000818022     0.000892335        0.429112        0.136569
      33     0.000616753     0.000810637     0.000894423        0.432065        0.137322
      34     0.000615832     0.000803133     0.000894732        0.433419        0.138457
      35     0.000615228     0.000798233     0.000894423        0.433092        0.139588
      36     0.000617757      0.00079477     0.000897177        0.431144         0.14038
      37     0.000617413     0.000793909     0.000895228        0.427752        0.140522
      38     0.000615224     0.000793159      0.00088986        0.423227        0.139845
      39     0.000612965     0.000790498     0.000885155        0.417977        0.138267
      40     0.000609043     0.000784563     0.000879883        0.412439        0.135887
      41     0.000604791     0.000775737     0.000874059        0.406952        0.132922
      42     0.000598599     0.000769069     0.000865523        0.401855        0.129667
      43     0.000593038     0.000769843     0.000857613        0.397415        0.126463
      44     0.000588316     0.000773858     0.000850757         0.39379        0.123605
      45     0.000582946     0.000777701     0.000842626        0.391062        0.121291
      46     0.000574631     0.000779987     0.000830438        0.389288        0.119695
      47     0.000569298     0.000780996     0.000822503        0.388458        0.118849
      48     0.000567772     0.000779961     0.000819697        0.388489        0.118676
      49     0.000566709     0.000777002     0.000818358        0.389246        0.119024
      50     0.000565527     0.000770593     0.000816799        0.390556        0.119681
      51     0.000562821     0.000764491     0.000812352        0.392206        0.120409
      52     0.000560497     0.000760576     0.000808416        0.393986        0.120962
      53     0.000558882     0.000758009     0.000806056         0.39573        0.121184
      54     0.000556508     0.000755544     0.000802466        0.397289        0.120982
      55      0.00055425     0.000754136     0.000800127        0.398568        0.120348
      56     0.000553106     0.000755204     0.000798397        0.399522        0.119344
      57     0.000551048     0.000757717     0.000795117        0.400143        0.118086
      58     0.000547762     0.000760101     0.000789947        0.400442        0.116726
      59     0.000542697     0.000762091     0.000782421        0.400443        0.115419
      60     0.000536375     0.000761394      0.00077277        0.400168        0.114289
      61      0.00053191     0.000758859     0.000765866         0.39965        0.113418
      62     0.000529241      0.00075552     0.000761758        0.398926        0.112837
      63     0.000528754     0.000751745     0.000761351        0.398028        0.112525
      64     0.000528796     0.000747445     0.000761999         0.39699        0.112415
      65     0.000529595     0.000744871     0.000763422        0.395846        0.112406
      66      0.00053118     0.000744684     0.000765241        0.394623        0.112378
      67     0.000530105      0.00074533     0.000762949        0.393353         0.11222
      68     0.000526245     0.000744661     0.000757209        0.392072         0.11185
      69     0.000521661     0.000742894     0.000750813        0.390826        0.111234
      70     0.000517689     0.000740323     0.000745121         0.38966        0.110387
      71      0.00051279     0.000736025     0.000738214        0.388617        0.109362
      72     0.000507542     0.000731619     0.000730647         0.38773        0.108242
      73     0.000504701     0.000728826     0.000726778        0.387019        0.107114
      74     0.000501897     0.000727383      0.00072258        0.386495        0.106063
      75     0.000500259     0.000726079     0.000719728        0.386156        0.105161
      76     0.000498713     0.000724502     0.000717353         0.38599        0.104461
      77     0.000496652      0.00072246     0.000714399        0.385977        0.103984
      78     0.000494111     0.000719856      0.00071075        0.386079        0.103708
      79     0.000491705     0.000716391      0.00070732        0.386249        0.103575
      80     0.000490412     0.000713164     0.000705585        0.386439        0.103512
      81     0.000488332     0.000710416     0.000702376        0.386599        0.103429
      82      0.00048612     0.000708624     0.000698639        0.386685        0.103238
      83     0.000484149     0.000708348        0.000695        0.386666        0.102873
      84     0.000481778     0.000707894     0.000691348        0.386522          0.1023
      85     0.000479457     0.000707036     0.000688263        0.386252        0.101519
      86     0.000477732     0.000705838     0.000685069        0.385863        0.100563
      87     0.000476207     0.000704634     0.000682584        0.385379       0.0994931
      88     0.000475015       0.0007033     0.000680688        0.384828       0.0983872
      89      0.00047403     0.000701817     0.000678744        0.384239       0.0973188
      90      0.00047289     0.000701036     0.000677577        0.383639       0.0963538
      91     0.000471848     0.000700293     0.000675738        0.383053       0.0955415
      92      0.00047107      0.00069909     0.000674453        0.382498       0.0949098
      93      0.00047116     0.000697373     0.000674493        0.381985       0.0944617
      94     0.000471609     0.000696297     0.000675009        0.381516       0.0941739
      95     0.000471258     0.000695416      0.00067451        0.381086       0.0940011
      96     0.000470639     0.000694571     0.000673386        0.380684        0.093883
      97     0.000469569     0.000693331     0.000671839        0.380299       0.0937547
      98     0.000468261     0.000692174     0.000670002        0.379917       0.0935595
      99     0.000466434     0.000691646     0.000667021        0.379529       0.0932571
     100     0.000463635     0.000691256      0.00066291        0.379132       0.0928302
     101     0.000463015     0.000690775     0.000661927        0.378727       0.0922849
     102     0.000464158      0.00069025     0.000663379         0.37832       0.0916486
     103      0.00046376     0.000689415     0.000662809        0.377919       0.0909641
     104     0.000462118     0.000688855     0.000660111        0.377532       0.0902772
     105     0.000460349     0.000688276     0.000657375        0.377167       0.0896319
     106     0.000459262     0.000688395     0.000655466        0.376827       0.0890648
     107     0.000458075     0.000688632     0.000653602        0.376517       0.0885997
     108     0.000457816      0.00068792     0.000653163        0.376235       0.0882442
     109     0.000457857     0.000686705      0.00065317        0.375977       0.0879889
     110     0.000457813     0.000685037     0.000652853        0.375735       0.0878074
     111       0.0004574      0.00068355     0.000651968        0.375496       0.0876611
     112     0.000456326     0.000682386     0.000650476        0.375246       0.0875051
     113     0.000455326      0.00068123     0.000648625        0.374973       0.0872967
     114     0.000454042     0.000680404     0.000646695        0.374664       0.0870031
     115     0.000452752     0.000680222     0.000644896        0.374316       0.0866057
     116     0.000451216     0.000679936     0.000642528        0.373928       0.0861044
     117     0.000450496     0.000678944     0.000641576        0.373506       0.0855157
     118     0.000450796     0.000678114     0.000642205        0.373059       0.0848694
     119      0.00045039     0.000677655     0.000641586        0.372596       0.0842003
     120     0.000449547     0.000676924     0.000640251        0.372126       0.0835451
     121     0.000448722      0.00067628     0.000639047         0.37166       0.0829368
     122     0.000447613     0.000676287     0.000637253        0.371205       0.0824008
     123     0.000446242     0.000675979     0.000635019        0.370764       0.0819521
     124     0.000445168     0.000675274     0.000633152         0.37034       0.0815938
     125     0.000444578     0.000674785     0.000632122        0.369928       0.0813162
     126     0.000444636     0.000674282     0.000632174        0.369523       0.0810991
     127     0.000444478     0.000673234     0.000631827        0.369119       0.0809139
     128     0.000444161     0.000671501     0.000631076        0.368708       0.0807296
     129     0.000444136     0.000670257     0.000630855        0.368284       0.0805176
     130     0.000443921     0.000669084     0.000630599        0.367845       0.0802567
     131     0.000443198     0.000668063      0.00062916        0.367391       0.0799368
