           0.052        0.036111         59633.5
       0.0613335       0.0386785         56845.6
           0.044       0.0336045         62772.7
           0.036        0.030757         64298.8
           0.072        0.041287         56035.8
           0.028       0.0274505         66781.4
       0.0826665        0.043589         54870.8
           0.004       0.0076575          134953
            0.02        0.023467           69609
       0.0933335        0.045636         53526.7
           0.012       0.0182925         74749.4
           0.104       0.0474655         52340.5
        0.114667        0.049106         51366.9
        0.125333        0.050579         50880.9
           0.136       0.0519025         50058.3
        0.146666        0.053091         49635.3
        0.157334        0.054156         49284.1
           0.168        0.055108         48560.4
        0.178667       0.0559555         47944.3
        0.189333       0.0567055         47356.3
             0.2        0.057365         46972.7
        0.210666       0.0579395         46531.9
        0.223429        0.058514         45977.7
        0.238285       0.0590605         45496.4
        0.253142       0.0594735           45075
           0.268        0.059763         44559.2
        0.282857        0.059937         44083.4
        0.297714       0.0600035         43668.1
        0.594858        0.046049         39677.1
        0.609714        0.044823         39581.5
            0.58        0.047238         39798.8
        0.312572       0.0599695         43355.5
        0.994285        0.001426          118546
        0.624572        0.043561         39489.3
        0.565143        0.048388           39940
        0.327429       0.0598405         43076.1
        0.639428        0.042264         39401.6
        0.550285        0.049498         40091.4
        0.654286       0.0409335         39315.1
        0.342286       0.0596225         42794.6
        0.981143       0.0038705          115831
        0.535429       0.0505665         40247.8
        0.669142         0.03957         39202.4
        0.966285       0.0058895          114322
        0.520571        0.051591         40377.8
        0.357143       0.0593205         42469.3
           0.684        0.038174         39102.9
        0.505715         0.05257         40469.7
        0.951429       0.0078725          112988
           0.372       0.0589395         42138.6
        0.698857       0.0367465           38098
        0.490858        0.053502         40561.3
        0.936572       0.0098205          111801
        0.386858        0.058484         41893.9
           0.476        0.054384           40662
        0.713715        0.035288         60046.5
        0.401714       0.0579575         41656.7
        0.921714        0.011735          110729
        0.461143       0.0552135         40811.8
        0.416571        0.057364         41451.2
        0.446286       0.0559885         41001.7
        0.728571        0.033799         96926.1
        0.431428       0.0567065           41218
        0.906858        0.013616          109724
        0.743429       0.0322805         99690.7
           0.892       0.0154645          108786
        0.758285       0.0307325          102273
        0.877142        0.017282          107887
        0.773143       0.0291545          101973
        0.862286        0.019068          107028
           0.788        0.027547          103405
        0.847428       0.0208235          106212
        0.802858       0.0259105          103883
        0.832572        0.022549          105438
        0.817714       0.0242445          104659

           0.052       -0.036111          110936
       0.0613335      -0.0386785          108432
           0.044      -0.0336045          113902
           0.036       -0.030757          117589
           0.072       -0.041287          105367
           0.028      -0.0274505          122347
       0.0826665       -0.043589          103166
           0.004      -0.0076575          151705
            0.02       -0.023467          127650
       0.0933335       -0.045636          101159
           0.012      -0.0182925          139262
           0.104      -0.0474655           99467
        0.114667       -0.049106         98036.6
        0.125333       -0.050579         96692.1
           0.136      -0.0519025           95450
        0.146666       -0.053091         94369.4
        0.157334       -0.054156         93388.7
           0.168       -0.055108         92463.9
        0.178667      -0.0559555           91826
        0.189333      -0.0567055         91090.8
             0.2       -0.057365         90477.5
        0.210666      -0.0579395         90000.2
        0.223429       -0.058514         89494.2
        0.238285      -0.0590605         88791.8
        0.253142      -0.0594735         88391.8
           0.268       -0.059763         88054.1
        0.282857       -0.059937         87761.8
        0.297714      -0.0600035         87637.3
        0.594858       -0.046049         93603.2
        0.609714       -0.044823         94205.9
            0.58       -0.047238         93082.1
        0.312572      -0.0599695         87632.1
        0.994285       -0.001426          108627
        0.624572       -0.043561         94946.4
        0.565143       -0.048388         92686.1
        0.327429      -0.0598405         87796.2
        0.639428       -0.042264         95930.6
        0.550285       -0.049498         92353.2
        0.654286      -0.0409335         97122.7
        0.342286      -0.0596225         88135.4
        0.981143      -0.0038705          106964
        0.535429      -0.0505665           92078
        0.669142        -0.03957         98274.9
        0.966285      -0.0058895          106926
        0.520571       -0.051591         92011.8
        0.357143      -0.0593205           89425
           0.684       -0.038174         98988.5
        0.505715        -0.05257         92415.6
        0.951429      -0.0078725          106192
           0.372      -0.0589395         95125.6
        0.698857      -0.0367465         99079.3
        0.490858       -0.053502         93332.2
        0.936572      -0.0098205          105702
        0.386858       -0.058484          106716
           0.476       -0.054384         94613.1
        0.713715       -0.035288         98771.8
        0.401714      -0.0579575          112677
        0.921714       -0.011735          105486
        0.461143      -0.0552135         96102.9
        0.416571       -0.057364          107076
        0.446286      -0.0559885         98158.5
        0.728571       -0.033799         98555.4
        0.431428      -0.0567065          101458
        0.906858       -0.013616          104919
        0.743429      -0.0322805         98875.1
           0.892      -0.0154645          103583
        0.758285      -0.0307325         99880.9
        0.877142       -0.017282          101937
        0.773143      -0.0291545          101175
        0.862286       -0.019068          100917
           0.788       -0.027547          101987
        0.847428      -0.0208235          100677
        0.802858      -0.0259105          101946
        0.832572       -0.022549          100950
        0.817714      -0.0242445          101439
